,object id,city,district,sub district key,street,year,month,hour of day,weekday,category,accident type,accident type 2,light situation,bike involved,car involved,pedestrian involved,motor bike involved,big track involved,other vehicle involved,road condition
256,50155,11,4,4041133,Güterbahnhof Grunewald,2019,12,23,5,3,8,1,2,0,1,0,0,0,0,1
257,50156,11,7,7040403,Manteuffelstraße,2019,6,1,7,3,5,3,2,1,1,0,0,0,0,0
258,50157,11,1,1044201,Reinickendorfer Straße,2019,5,17,4,3,2,7,0,0,1,0,0,0,0,0
259,50158,11,4,4010103,Paul-Hertz-Siedlung,2019,11,2,1,3,9,1,2,0,1,0,0,0,0,1
260,50159,11,3,3061228,Erich-Weinert-Straße,2019,6,8,6,3,6,4,0,1,0,1,0,0,0,0
261,50160,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,11,14,5,2,5,2,0,1,1,0,0,0,0,0
262,50161,11,2,2050602,Samariterviertel,2019,8,16,5,3,4,6,0,1,0,0,0,0,1,0
263,50162,11,6,6040701,Wannsee,2019,5,13,4,2,0,7,0,0,1,0,0,0,0,0
264,50163,11,4,4020313,Königin-Elisabeth-Straße,2019,10,8,1,2,1,1,0,0,1,0,0,0,0,0
265,50164,11,4,4030623,Ernst-Reuter-Platz,2019,9,16,2,3,5,2,0,0,1,0,1,0,0,0
266,50166,11,4,4020313,Königin-Elisabeth-Straße,2019,6,14,6,2,6,7,0,0,1,1,0,0,0,0
267,50167,11,2,2020201,Gleisdreieck/Entwicklungsgebiet,2019,8,16,5,3,3,6,0,0,0,0,0,0,1,0
268,50168,11,4,4030417,Schloßstraße,2019,5,13,4,3,2,6,0,0,1,0,0,0,0,0
269,50169,11,7,7040405,Rathaus Tempelhof,2019,6,16,7,3,5,3,0,0,1,0,0,0,0,0
270,50170,11,7,7050502,Fritz-Werner-Straße,2019,9,10,2,2,5,2,0,0,1,0,1,0,0,0
271,50171,11,6,6030605,Botanischer Garten,2019,12,16,1,3,5,3,2,0,1,0,0,0,0,1
272,50172,11,5,5020524,Weinmeisterhornweg,2019,6,13,6,3,2,6,0,0,0,0,1,1,0,0
273,50173,11,6,6040703,Nikolassee,2019,8,15,5,3,0,3,0,1,1,0,0,0,0,0
274,50174,11,3,3061429,Greifswalder Straße,2019,11,16,2,3,5,2,0,0,1,0,0,0,0,0
275,50175,11,4,4030417,Schloßstraße,2019,8,16,5,3,0,3,0,1,1,0,0,0,0,0
276,50176,11,4,4030623,Ernst-Reuter-Platz,2019,5,12,4,3,2,6,0,0,1,0,1,0,0,0
277,50177,11,11,11030721,Rüdigerstraße,2019,10,13,1,3,3,6,0,0,1,0,1,0,0,0
278,50178,11,7,7010104,Dennewitzplatz,2019,9,17,7,3,3,6,0,0,1,0,0,0,0,0
279,50180,11,12,12214125,Waldidyll/Flughafensee,2019,6,14,6,3,2,6,0,0,1,0,0,0,1,0
280,50181,11,2,2050602,Samariterviertel,2019,8,14,5,3,0,1,0,1,1,0,0,0,0,0
281,50182,11,2,2050601,Hausburgviertel,2019,5,11,4,3,0,6,0,0,1,0,1,0,0,0
282,50183,11,4,4030417,Schloßstraße,2019,11,15,3,3,3,6,0,0,1,0,0,1,0,0
283,50184,11,7,7070701,Kettinger Straße/Schillerstraße,2019,6,9,4,3,2,6,0,0,1,0,0,0,0,0
284,50185,11,4,4020208,Kranzallee,2019,9,17,7,3,0,1,0,1,0,0,0,0,0,0
285,50186,11,5,5020524,Weinmeisterhornweg,2019,12,23,7,3,5,2,2,0,1,0,0,0,0,1
286,50187,11,4,4030417,Schloßstraße,2019,8,12,5,3,2,6,0,0,1,0,0,0,1,0
287,50188,11,3,3061126,Arnimplatz,2019,10,17,3,3,2,6,2,0,1,0,0,0,0,0
288,50189,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2019,9,19,7,2,0,7,2,1,0,0,0,0,0,0
289,50190,11,6,6030501,Berlepschstraße,2019,8,9,5,3,0,7,0,1,0,0,0,0,0,0
290,50191,11,7,7040401,Neu-Tempelhof,2019,5,9,4,3,2,6,0,0,1,0,1,0,0,0
291,50192,11,1,1011303,Alexanderplatzviertel,2019,10,13,2,2,6,7,0,0,0,1,0,0,1,0
292,50193,11,3,3020209,Niederschönhausen,2019,6,11,2,3,5,3,0,1,1,0,0,0,0,0
293,50194,11,3,3061434,Anton-Saefkow-Park,2019,9,9,7,3,5,3,0,1,1,0,0,0,0,0
294,50196,11,2,2020201,Gleisdreieck/Entwicklungsgebiet,2019,6,16,6,3,5,3,0,1,1,0,0,0,0,0
295,50197,11,4,4030622,Richard-Wagner-Straße,2019,8,19,4,2,5,2,0,0,1,0,1,0,0,0
296,50198,11,3,3020209,Niederschönhausen,2019,5,8,4,2,0,5,0,0,0,0,1,0,1,0
297,50199,11,4,4041239,Stadion Wilmersdorf,2019,11,8,5,3,2,6,0,0,1,0,0,0,0,0
298,50200,11,1,1044203,Leopoldplatz,2019,6,7,6,3,1,5,0,1,1,0,0,0,0,0
299,50201,11,12,12214125,Waldidyll/Flughafensee,2019,12,13,3,3,2,6,0,0,1,0,0,0,1,1
300,50202,11,1,1011303,Alexanderplatzviertel,2019,8,21,4,3,0,1,2,1,0,0,0,0,0,0
301,50203,11,12,12301205,Waidmannslust,2019,5,7,4,3,5,2,0,0,1,0,0,0,0,0
302,50204,11,1,1011104,Körnerstraße,2019,10,8,5,3,2,6,0,0,1,0,0,0,0,1
303,50205,11,2,2050602,Samariterviertel,2019,9,8,7,3,8,1,0,1,1,0,0,0,0,0
304,50207,11,4,4041133,Güterbahnhof Grunewald,2019,8,15,4,3,2,6,0,0,1,0,0,0,0,0
305,50208,11,2,2040701,Andreasviertel,2019,5,16,3,2,0,1,0,1,0,0,0,0,0,0
306,50209,11,2,2020201,Gleisdreieck/Entwicklungsgebiet,2019,9,6,2,2,0,2,1,0,1,0,1,0,0,1
307,50210,11,1,1011102,Großer Tiergarten,2019,6,0,4,3,0,7,2,1,0,0,0,0,0,0
308,50211,11,1,1011102,Großer Tiergarten,2019,9,16,7,3,6,7,0,1,0,1,0,0,0,0
309,50212,11,7,7010104,Dennewitzplatz,2019,12,19,6,2,6,4,2,0,1,1,0,0,0,1
310,50213,11,4,4010101,Jungfernheide,2019,6,14,6,3,2,6,0,0,1,0,0,0,0,0
311,50214,11,2,2040701,Andreasviertel,2019,8,15,4,3,2,6,0,0,1,0,0,1,0,0
312,50215,11,11,11041022,Rosenfelder Ring,2019,5,18,3,3,3,2,0,1,0,0,0,0,1,0
313,50216,11,12,12103218,Teichstraße,2019,11,13,6,2,2,2,0,0,1,0,0,1,0,0
314,50217,11,1,1011102,Großer Tiergarten,2019,9,1,7,3,0,1,2,0,1,0,0,0,0,0
315,50218,11,1,1033203,Humboldthain Nordwest,2019,11,16,3,3,5,3,1,0,1,0,1,0,0,0
316,50219,11,7,7010104,Dennewitzplatz,2019,8,10,4,3,3,6,0,0,1,0,0,0,0,0
317,50220,11,1,1011104,Körnerstraße,2019,5,21,3,3,0,3,2,1,0,0,1,0,0,0
318,50221,11,9,9010202,Köpenicker Landstraße,2019,10,16,5,3,3,6,0,0,0,0,0,1,1,0
319,50222,11,7,7050502,Fritz-Werner-Straße,2019,9,16,6,3,5,2,0,1,0,0,0,0,1,0
320,50224,11,7,7040405,Rathaus Tempelhof,2019,6,0,6,2,3,6,2,0,1,0,0,0,0,0
321,50225,11,7,7030303,Grazer Platz,2019,8,9,4,3,0,2,0,0,1,0,0,0,1,0
322,50226,11,3,3061131,Falkplatz,2019,5,16,3,3,1,5,0,1,0,0,0,0,1,0
323,50227,11,1,1011303,Alexanderplatzviertel,2019,6,20,6,3,2,6,0,0,1,0,1,0,0,0
324,50228,11,1,1011303,Alexanderplatzviertel,2019,9,15,6,3,2,6,0,0,1,0,1,0,0,0
325,50229,11,1,1011102,Großer Tiergarten,2019,12,12,6,3,2,6,0,0,1,0,0,0,0,0
326,50230,11,7,7050502,Fritz-Werner-Straße,2019,6,13,6,3,2,6,0,0,1,0,0,0,0,0
327,50231,11,4,4041134,Bismarckallee,2019,8,14,4,3,2,6,0,0,1,0,0,0,0,0
328,50232,11,1,1011303,Alexanderplatzviertel,2019,11,17,7,3,5,2,2,0,1,0,0,0,0,1
329,50233,11,1,1011303,Alexanderplatzviertel,2019,8,12,4,3,0,1,0,0,1,0,1,0,0,0
330,50234,11,5,5020629,Börnicker Straße,2019,5,17,3,3,2,6,0,0,1,0,0,0,0,0
331,50235,11,2,2050802,Boxhagener Platz,2019,10,17,6,3,3,6,0,1,1,0,0,0,0,1
332,50236,11,9,9010101,Elsenstraße,2019,9,14,6,3,2,6,0,0,1,0,0,0,0,0
333,50238,11,12,12214125,Waldidyll/Flughafensee,2019,6,15,6,3,2,6,0,0,1,0,0,0,0,0
334,50239,11,7,7050502,Fritz-Werner-Straße,2019,8,7,4,3,6,4,0,0,1,1,0,0,0,0
335,50240,11,7,7050502,Fritz-Werner-Straße,2019,5,17,3,3,2,6,0,0,1,0,0,0,1,0
336,50241,11,2,2050602,Samariterviertel,2019,11,23,2,3,0,1,2,0,0,0,1,0,0,1
337,50242,11,3,3071639,Bötzowstraße,2019,6,16,2,2,2,7,0,1,1,0,0,0,0,0
338,50243,11,3,3061434,Anton-Saefkow-Park,2019,9,13,6,2,5,2,0,0,1,0,0,0,0,0
339,50244,11,11,11010101,Dorf Malchow,2019,12,15,6,2,5,3,1,0,1,0,0,0,0,1
340,50245,11,4,4030622,Richard-Wagner-Straße,2019,8,18,3,3,6,6,0,1,0,1,0,0,0,0
341,50246,11,7,7050502,Fritz-Werner-Straße,2019,5,15,3,3,5,2,0,0,1,0,1,0,0,0
342,50247,11,12,12304314,Ziekowstraße/Freie Scholle,2019,10,11,2,3,2,6,1,0,1,0,0,0,1,0
343,50248,11,2,2050602,Samariterviertel,2019,9,7,6,3,3,6,0,1,0,0,0,0,0,0
344,50249,11,3,3061435,Conrad-Blenkle-Straße,2019,8,10,3,3,5,3,0,1,0,0,0,0,0,0
345,50250,11,3,3040818,Pankow Süd,2019,5,9,3,3,2,6,0,0,1,0,1,0,0,0
346,50251,11,3,3061434,Anton-Saefkow-Park,2019,10,17,7,3,0,3,0,1,1,0,0,0,0,0
347,50252,11,3,3061435,Conrad-Blenkle-Straße,2019,6,19,6,3,0,1,0,1,0,0,0,0,0,0
348,50253,11,1,1011303,Alexanderplatzviertel,2019,9,12,6,3,5,2,0,1,0,0,0,0,1,0
349,50255,11,2,2050602,Samariterviertel,2019,6,11,6,3,5,2,0,1,0,0,0,0,0,0
350,50256,11,2,2050602,Samariterviertel,2019,8,14,3,3,5,3,0,1,1,0,0,0,0,0
351,50257,11,9,9010201,Am Treptower Park Süd,2019,5,8,3,3,3,6,0,0,1,0,1,0,0,0
352,50258,11,10,10010204,Wuhletalstraße,2019,10,7,7,3,5,3,0,0,1,0,0,0,0,0
353,50259,11,3,3061126,Arnimplatz,2019,9,13,6,3,2,6,0,0,1,0,1,0,0,0
354,50261,11,4,4041133,Güterbahnhof Grunewald,2019,6,11,6,2,3,6,0,0,1,0,0,0,1,0
355,50262,11,2,2040701,Andreasviertel,2019,8,7,3,3,5,2,0,1,1,0,0,0,0,0
356,50263,11,4,4030621,Spreestadt,2019,5,8,3,3,3,6,0,1,1,0,0,0,0,0
357,50264,11,3,3061332,Helmholtzplatz,2019,11,18,2,3,6,2,2,0,1,1,0,0,0,0
358,50265,11,7,7050501,Rathausstraße,2019,6,11,3,3,5,3,0,1,1,0,0,0,0,0
359,50266,11,7,7040405,Rathaus Tempelhof,2019,9,9,6,3,2,6,0,0,1,0,0,0,0,0
360,50267,11,1,1011303,Alexanderplatzviertel,2019,12,17,6,3,5,3,2,1,1,0,0,0,0,1
361,50268,11,3,3020209,Niederschönhausen,2019,8,6,3,3,5,3,0,1,1,0,0,0,0,0
362,50269,11,3,3050925,Komponistenviertel Weißensee,2019,10,8,3,3,5,2,0,1,1,0,0,0,0,0
363,50270,11,11,11030721,Rüdigerstraße,2019,9,17,5,2,5,3,0,1,1,0,0,0,0,0
364,50271,11,4,4041239,Stadion Wilmersdorf,2019,8,9,3,3,2,6,0,0,1,0,0,0,0,0
365,50272,11,3,3061131,Falkplatz,2019,5,16,2,3,5,3,0,1,0,0,0,0,1,0
366,50273,11,10,10010204,Wuhletalstraße,2019,10,10,1,3,9,1,0,0,1,0,0,0,0,0
367,50274,11,3,3020209,Niederschönhausen,2019,6,12,1,3,4,6,0,0,1,0,0,0,0,0
368,50275,11,4,4041137,Flinsberger Platz,2019,9,16,5,3,2,6,0,0,1,0,0,0,0,0
369,50277,11,1,1011304,Karl-Marx-Allee,2019,6,15,6,2,0,6,0,1,0,0,0,0,0,0
370,50278,11,1,1011102,Großer Tiergarten,2019,5,22,2,3,5,2,2,0,1,0,0,0,0,0
371,50279,11,7,7040402,Lindenhofsiedlung,2019,11,17,4,3,2,6,2,0,1,0,0,0,0,0
372,50280,11,2,2050602,Samariterviertel,2019,6,15,6,3,0,7,0,0,0,0,1,0,1,1
373,50281,11,7,7050502,Fritz-Werner-Straße,2019,12,11,2,2,6,7,0,0,1,1,0,0,0,1
374,50282,11,6,6030503,Zehlendorf Mitte,2019,8,8,3,3,6,2,0,0,1,1,0,0,0,0
375,50283,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,5,18,2,3,2,6,0,0,1,0,0,0,0,1
376,50284,11,1,1011303,Alexanderplatzviertel,2019,10,8,3,3,5,2,0,0,0,0,0,1,0,0
377,50285,11,3,3020209,Niederschönhausen,2019,9,9,5,3,0,1,0,1,0,0,0,0,0,0
378,50287,11,10,10010308,Marzahner Chaussee,2019,8,17,2,3,5,3,0,1,0,0,0,0,0,0
379,50288,11,11,11030721,Rüdigerstraße,2019,5,7,2,3,5,2,0,1,1,0,0,0,0,0
380,50289,11,7,7030303,Grazer Platz,2019,9,16,7,3,2,6,1,0,1,0,0,0,0,1
381,50290,11,2,2010101,Askanischer Platz,2019,6,11,3,3,5,3,0,1,1,0,0,0,0,0
382,50291,11,2,2050802,Boxhagener Platz,2019,9,17,5,3,3,7,0,1,1,0,0,0,0,0
383,50292,11,10,10030726,Alt-Biesdorf,2019,12,7,6,3,3,6,2,0,1,0,0,0,0,1
384,50293,11,9,9010201,Am Treptower Park Süd,2019,6,14,6,3,6,4,0,0,1,1,0,0,0,0
385,50294,11,11,11030721,Rüdigerstraße,2019,8,12,2,3,2,6,0,0,1,0,1,0,0,0
386,50295,11,1,1044201,Reinickendorfer Straße,2019,5,10,2,3,3,6,0,1,0,0,0,0,0,0
387,50296,11,6,6030503,Zehlendorf Mitte,2019,11,17,5,3,2,6,2,0,1,0,0,0,0,0
388,50297,11,7,7060603,Marienfelde Nordost,2019,11,14,2,3,6,4,0,0,1,1,0,0,0,0
389,50298,11,4,4041239,Stadion Wilmersdorf,2019,8,13,1,3,2,6,0,0,1,0,0,0,0,0
390,50299,11,7,7040403,Manteuffelstraße,2019,5,14,1,3,0,7,0,0,1,0,1,0,0,0
391,50300,11,1,1011102,Großer Tiergarten,2019,10,15,4,3,4,6,0,1,0,0,0,0,1,1
392,50301,11,7,7010104,Dennewitzplatz,2019,9,17,5,2,6,4,0,0,1,1,0,0,0,0
393,50303,11,3,3061429,Greifswalder Straße,2019,6,14,6,2,6,4,0,0,1,1,0,0,0,0
394,50304,11,4,4020310,Park Ruhwald,2019,8,13,1,3,2,6,0,0,1,0,0,0,0,0
395,50305,11,12,12103219,Schäfersee,2019,5,19,1,3,1,5,0,0,1,0,0,0,0,0
396,50306,11,5,5020629,Börnicker Straße,2019,6,5,5,3,2,6,0,0,1,0,0,0,0,0
397,50307,11,11,11010101,Dorf Malchow,2019,9,17,5,3,0,2,0,1,1,0,0,0,0,0
398,50308,11,7,7040403,Manteuffelstraße,2019,12,7,5,3,2,6,1,0,1,0,0,0,0,1
399,50309,11,12,12103219,Schäfersee,2019,6,7,5,3,3,6,0,1,0,0,0,1,0,0
400,50310,11,2,2050602,Samariterviertel,2019,8,9,7,3,2,6,0,0,1,0,0,0,0,0
401,50311,11,2,2020202,Rathaus Yorckstraße,2019,11,15,6,3,2,6,0,1,0,0,0,0,0,0
402,50312,11,1,1033203,Humboldthain Nordwest,2019,8,17,7,3,5,2,0,0,1,0,0,0,0,0
403,50313,11,7,7030303,Grazer Platz,2019,9,8,6,3,0,1,0,1,0,0,0,0,0,1
404,50314,11,12,12103115,Breitkopfbecken,2019,5,8,1,2,5,2,0,0,1,0,0,0,0,0
405,50315,11,9,9010101,Elsenstraße,2019,10,17,5,3,2,6,0,0,1,0,0,0,0,1
406,50316,11,1,1011204,Leipziger Straße,2019,9,19,5,3,3,6,2,0,1,0,1,0,0,0
407,50318,11,4,4020208,Kranzallee,2019,6,19,5,3,5,7,1,0,1,0,0,0,0,1
408,50319,11,12,12214527,Alt-Tegel,2019,8,14,7,3,2,6,0,0,1,0,0,0,0,0
409,50320,11,7,7020203,Kaiser-Wilhelm-Platz,2019,5,16,1,3,2,6,0,1,1,0,0,0,1,0
410,50321,11,7,7050506,Birnhornweg,2019,11,8,2,3,6,4,0,0,1,1,0,0,0,1
411,50322,11,12,12103218,Teichstraße,2019,6,15,7,3,5,2,0,0,1,0,0,0,0,0
412,50323,11,3,3061131,Falkplatz,2019,9,9,5,3,4,6,0,1,0,0,0,0,0,0
413,50324,11,2,2050803,Stralauer Kiez,2019,12,21,5,3,2,6,2,0,1,0,0,0,0,0
414,50325,11,4,4020313,Königin-Elisabeth-Straße,2019,8,14,7,3,2,6,0,0,1,0,1,0,0,0
415,50326,11,7,7050502,Fritz-Werner-Straße,2019,9,14,5,3,2,6,0,0,1,0,0,0,0,0
416,50327,11,12,12214125,Waldidyll/Flughafensee,2019,5,15,7,3,0,1,2,0,1,0,0,0,0,0
417,50328,11,7,7040401,Neu-Tempelhof,2019,10,9,7,3,5,3,0,0,1,0,0,0,0,0
418,50329,11,4,4010101,Jungfernheide,2019,9,19,5,3,2,6,1,0,1,0,0,0,0,0
419,50330,11,1,1011102,Großer Tiergarten,2019,8,22,7,3,6,7,2,1,0,1,0,0,0,0
420,50331,11,1,1044201,Reinickendorfer Straße,2019,5,17,6,3,5,2,0,0,1,0,0,0,0,0
421,50332,11,4,4010101,Jungfernheide,2019,10,15,5,2,9,1,0,0,0,0,1,0,0,0
422,50333,11,3,3010101,Bucher Forst,2019,6,11,6,3,8,1,0,0,1,0,0,0,0,0
423,50334,11,7,7050502,Fritz-Werner-Straße,2019,9,7,5,3,5,3,0,1,1,0,0,0,0,0
424,50335,11,6,6040703,Nikolassee,2019,12,13,3,3,5,3,0,0,1,0,0,0,0,0
425,50336,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,6,21,5,3,6,4,1,0,1,1,0,0,0,1
426,50337,11,10,10030726,Alt-Biesdorf,2019,5,7,6,3,2,6,0,0,1,0,0,0,0,0
427,50338,11,11,11030721,Rüdigerstraße,2019,11,15,2,3,2,6,0,0,1,0,0,0,1,0
428,50339,11,9,9010101,Elsenstraße,2019,6,16,5,3,5,2,0,1,1,0,0,0,0,1
429,50340,11,7,7040401,Neu-Tempelhof,2019,11,21,7,3,1,5,2,0,1,0,0,0,0,0
430,50341,11,7,7040401,Neu-Tempelhof,2019,8,20,6,2,0,1,2,1,0,0,0,0,0,0
431,50342,11,7,7030303,Grazer Platz,2019,5,2,6,2,9,1,2,0,1,0,0,0,0,0
432,50343,11,3,3061131,Falkplatz,2019,10,17,2,3,2,6,1,0,1,0,0,0,1,0
433,50344,11,1,1033203,Humboldthain Nordwest,2019,9,6,5,3,5,2,0,1,1,0,0,0,0,0
434,50346,11,7,7020203,Kaiser-Wilhelm-Platz,2019,6,11,5,3,1,5,0,0,1,0,0,0,1,0
435,50347,11,6,6040701,Wannsee,2019,8,19,6,2,0,1,0,1,0,0,0,0,0,0
436,50348,11,9,9010101,Elsenstraße,2019,5,8,6,3,0,2,0,0,1,0,0,0,1,0
437,50349,11,2,2050602,Samariterviertel,2019,6,9,2,3,5,2,0,1,1,0,0,0,0,0
438,50350,11,7,7050502,Fritz-Werner-Straße,2019,9,16,4,3,5,2,0,1,1,0,0,0,0,0
439,50351,11,7,7030303,Grazer Platz,2019,12,7,3,3,2,6,0,0,1,0,0,0,0,1
440,50352,11,1,1033203,Humboldthain Nordwest,2019,6,16,5,3,5,2,0,0,1,0,0,0,0,1
441,50353,11,1,1044201,Reinickendorfer Straße,2019,8,20,6,3,2,6,0,0,1,0,0,0,0,0
442,50354,11,6,6030605,Botanischer Garten,2019,5,13,5,3,2,6,0,0,1,0,0,0,0,0
443,50355,11,3,3071639,Bötzowstraße,2019,11,18,3,3,3,6,2,0,1,0,1,0,0,1
444,50356,11,3,3061332,Helmholtzplatz,2019,11,3,7,3,5,3,2,1,1,0,0,0,0,0
445,50357,11,7,7030303,Grazer Platz,2019,8,20,6,3,0,1,0,0,0,0,1,0,0,0
446,50358,11,7,7030303,Grazer Platz,2019,5,13,5,3,5,2,0,0,1,0,0,0,1,0
447,50359,11,7,7050502,Fritz-Werner-Straße,2019,5,13,5,2,3,6,0,0,1,0,0,1,0,0
448,50360,11,7,7070701,Kettinger Straße/Schillerstraße,2019,11,17,3,2,2,6,2,0,1,0,0,0,1,0
449,50361,11,6,6040703,Nikolassee,2019,6,14,4,3,2,6,0,0,1,0,0,0,0,0
450,50362,11,1,1011303,Alexanderplatzviertel,2019,12,1,1,2,0,1,2,0,0,0,0,0,1,0
451,50363,11,2,2020203,Viktoriapark,2019,8,23,6,3,0,7,2,1,0,0,0,0,0,0
452,50364,11,6,6040703,Nikolassee,2019,5,16,5,2,2,6,0,0,1,0,0,0,1,0
453,50365,11,3,3040818,Pankow Süd,2019,10,17,3,2,5,3,0,1,1,0,0,0,0,0
454,50366,11,12,12103115,Breitkopfbecken,2019,9,13,4,3,2,6,0,0,1,0,0,0,0,0
455,50368,11,7,7050502,Fritz-Werner-Straße,2019,8,12,6,3,0,7,0,0,1,0,0,0,0,0
456,50369,11,3,3020209,Niederschönhausen,2019,5,11,5,3,0,7,0,1,0,0,0,0,0,0
457,50370,11,4,4030417,Schloßstraße,2019,9,14,7,3,5,2,0,1,1,0,0,0,0,1
458,50371,11,1,1033203,Humboldthain Nordwest,2019,6,7,3,3,5,2,0,1,1,0,0,0,0,0
459,50372,11,3,3061228,Erich-Weinert-Straße,2019,9,10,3,3,6,6,0,1,0,1,0,0,0,0
460,50373,11,2,2020202,Rathaus Yorckstraße,2019,12,18,4,3,3,6,2,0,1,0,1,0,0,0
461,50374,11,4,4020310,Park Ruhwald,2019,6,9,4,3,3,6,0,0,1,0,0,0,0,0
462,50375,11,5,5020524,Weinmeisterhornweg,2019,8,9,6,3,6,4,0,0,1,1,0,0,0,0
463,50376,11,12,12103117,Letteplatz,2019,5,12,5,3,5,3,0,1,1,0,0,0,0,0
464,50377,11,1,1011204,Leipziger Straße,2019,11,18,4,2,6,4,2,0,1,1,0,0,0,1
465,50378,11,8,8010510,Gewerbegebiet Köllnische Heide,2019,11,13,7,3,2,2,0,0,1,0,0,0,0,0
466,50379,11,4,4030417,Schloßstraße,2019,8,8,6,3,6,4,0,0,1,1,0,0,0,0
467,50380,11,7,7030303,Grazer Platz,2019,5,12,5,3,5,2,0,0,1,0,1,0,0,0
468,50381,11,2,2050602,Samariterviertel,2019,10,10,4,3,6,4,0,0,1,1,0,0,0,1
469,50382,11,1,1011303,Alexanderplatzviertel,2019,9,9,3,3,6,4,0,0,1,1,0,0,0,1
470,50384,11,1,1044201,Reinickendorfer Straße,2019,6,15,4,3,1,5,0,1,0,0,0,0,1,0
471,50385,11,4,4020208,Kranzallee,2019,8,15,6,2,5,3,0,1,1,0,0,0,0,0
472,50386,11,3,3050925,Komponistenviertel Weißensee,2019,5,10,5,3,0,1,0,1,0,0,0,0,0,0
473,50387,11,12,12103218,Teichstraße,2019,11,12,6,3,5,2,0,1,1,0,0,0,0,0
474,50388,11,7,7040405,Rathaus Tempelhof,2019,6,5,5,3,2,6,0,0,1,0,0,0,0,0
475,50389,11,9,9010101,Elsenstraße,2019,9,18,3,2,6,4,0,1,0,1,0,0,0,1
476,50390,11,9,9010101,Elsenstraße,2019,12,12,3,3,2,6,0,0,1,0,0,1,0,0
477,50391,11,11,11030721,Rüdigerstraße,2019,6,16,3,3,3,6,0,0,1,0,0,0,0,0
478,50392,11,7,7040403,Manteuffelstraße,2019,8,14,6,3,2,6,0,0,1,0,0,0,0,0
479,50393,11,4,4020208,Kranzallee,2019,10,16,5,3,2,6,2,0,1,0,0,0,0,0
480,50394,11,3,3020209,Niederschönhausen,2019,8,13,6,3,2,6,0,0,1,0,0,0,0,0
481,50395,11,7,7020203,Kaiser-Wilhelm-Platz,2019,9,13,6,3,0,2,0,0,1,0,0,0,1,1
482,50396,11,1,1011303,Alexanderplatzviertel,2019,5,8,5,3,1,5,0,1,0,0,0,0,1,0
483,50397,11,4,4041134,Bismarckallee,2019,10,22,4,3,3,6,2,0,1,0,0,0,1,1
484,50398,11,2,2050602,Samariterviertel,2019,9,14,3,3,6,4,0,0,1,1,0,0,0,1
485,50400,11,7,7040403,Manteuffelstraße,2019,6,10,3,3,6,7,0,0,0,1,0,0,1,0
486,50401,11,2,2020202,Rathaus Yorckstraße,2019,8,17,5,3,5,2,0,1,1,0,0,0,0,0
487,50402,11,2,2050602,Samariterviertel,2019,5,22,4,3,0,6,2,1,0,1,0,0,0,0
488,50403,11,6,6030503,Zehlendorf Mitte,2019,11,17,7,3,6,2,2,0,1,1,0,0,0,0
489,50404,11,3,3020209,Niederschönhausen,2019,6,19,7,2,5,3,0,0,1,0,1,0,0,0
490,50405,11,3,3071633,Thälmannpark,2019,12,8,4,3,0,4,0,0,0,1,0,0,1,0
491,50406,11,3,3061126,Arnimplatz,2019,8,17,5,3,5,2,0,1,0,0,0,0,1,0
492,50407,11,3,3040818,Pankow Süd,2019,5,18,4,2,5,3,0,1,1,0,0,0,0,0
493,50408,11,1,1011303,Alexanderplatzviertel,2019,10,13,7,3,3,6,0,1,0,0,0,0,0,0
494,50409,11,11,11030721,Rüdigerstraße,2019,9,14,3,3,5,3,0,1,1,0,0,0,0,1
495,50410,11,3,3020203,Blankenfelde,2019,8,16,5,3,5,2,0,1,1,0,0,0,0,0
496,50411,11,4,4030417,Schloßstraße,2019,5,17,4,3,2,7,0,1,1,0,0,0,0,0
497,50412,11,4,4041137,Flinsberger Platz,2019,10,10,4,3,2,6,0,0,1,0,0,0,0,1
498,50413,11,4,4020310,Park Ruhwald,2019,6,7,5,3,3,6,0,0,1,0,0,1,0,1
499,50414,11,4,4041239,Stadion Wilmersdorf,2019,9,9,3,3,2,6,0,0,1,0,0,0,0,0
500,50415,11,6,6030501,Berlepschstraße,2019,12,8,6,3,5,3,0,1,1,0,0,0,0,0
501,50416,11,2,2050602,Samariterviertel,2019,6,15,3,3,5,2,0,1,1,0,0,0,0,0
502,50417,11,1,1011303,Alexanderplatzviertel,2019,5,5,4,3,0,1,1,0,1,0,0,0,1,1
503,50418,11,1,1011202,Unter den Linden Nord,2019,11,10,1,3,0,6,0,1,0,0,0,0,1,0
504,50419,11,4,4020209,Eichkamp,2019,6,16,3,3,2,6,0,0,1,0,0,0,0,0
505,50420,11,12,12302212,Rollbergesiedlung,2019,11,19,5,3,5,3,2,0,1,0,0,0,1,1
506,50421,11,12,12214125,Waldidyll/Flughafensee,2019,8,15,5,3,2,6,0,0,1,0,0,0,0,0
507,50422,11,4,4020311,Reichsstraße,2019,5,15,4,3,2,6,0,0,1,0,0,0,0,0
508,50423,11,1,1044203,Leopoldplatz,2019,10,20,1,3,2,6,2,0,1,0,0,0,0,0
509,50424,11,11,11030721,Rüdigerstraße,2019,9,7,3,3,5,2,0,1,1,0,1,0,0,0
