,object id,district,street,year,month,hour of day,weekday,category,accident type,accident type 2,light situation,bike involved,car involved,pedestrian involved,motor bike involved,big track involved,other vehicle involved,road condition,district name,category name,accident detail,accident type detail,light condition,road condition detail
129,49575,4,Park Ruhwald,2019,3,9,3,2,2,6,0,0,1,0,0,1,0,0,Charlottenburg - Wilmersdorf,Accident with serious injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
130,49582,3,Niederschönhausen,2019,1,17,3,3,5,3,1,1,1,0,0,0,0,1,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Twilight,Wet/moist/slippery
131,49587,3,Falkplatz,2019,2,15,4,3,4,6,0,1,0,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with oncoming vehicle,Collision involving vehicles going in the same way,Daylight,Dry
132,49589,4,Kranzallee,2019,3,10,4,3,0,6,0,1,1,0,0,0,0,1,Charlottenburg - Wilmersdorf,Accident with minor injuries,Others,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
133,49596,7,Marienfelder Allee Nordwest,2019,1,12,4,2,5,3,0,0,1,0,0,0,1,0,Tempelhof-Schöneberg,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
134,49603,8,Buschkrugallee Nord,2019,2,18,6,3,3,6,1,0,1,0,0,1,0,0,Neukölln,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Twilight,Dry
135,49607,6,Feuerbachstraße,2019,1,2,1,3,9,1,2,0,1,0,0,0,0,2,Steglitz-Zehlendorf,Accident with minor injuries,Departure from the roadway to the left,Driving accident,Dark,Snowy
136,49610,3,Helmholtzplatz,2019,1,21,5,2,0,5,2,0,1,0,1,0,0,1,Pankow,Accident with serious injuries,Others,Accident involving parked vehicles,Dark,Wet/moist/slippery
137,49613,3,Niederschönhausen,2019,2,11,6,3,5,3,0,1,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
138,49623,2,Viktoriapark,2019,2,19,1,3,2,6,2,0,1,0,0,0,0,1,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Wet/moist/slippery
139,49625,3,Anton-Saefkow-Park,2019,3,17,1,3,2,6,0,0,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
140,49632,4,Ernst-Reuter-Platz,2019,1,16,2,3,2,6,0,0,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
141,49638,6,Zehlendorf Mitte,2019,2,16,4,3,2,6,0,0,1,0,0,0,0,0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
142,49644,7,Fritz-Werner-Straße,2019,1,19,5,3,2,6,2,0,1,0,0,0,0,1,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Wet/moist/slippery
143,49650,5,Börnicker Straße,2019,2,18,5,3,2,6,2,0,1,0,0,0,0,1,Spandau,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Wet/moist/slippery
144,49654,12,Wittenau Nord,2019,1,21,7,3,3,6,2,0,1,0,1,0,0,0,Reinickendorf,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Dark,Dry
145,49657,7,Volkspark (Rudolf-Wilde-Park),2019,1,18,5,2,6,4,2,0,1,1,0,0,0,1,Tempelhof-Schöneberg,Accident with serious injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Dark,Wet/moist/slippery
146,49660,9,Schnellerstraße,2019,2,18,5,3,5,2,2,1,1,0,0,0,0,0,Treptow-Köpenick,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Dark,Dry
147,49669,3,Greifswalder Straße,2019,2,5,6,3,6,2,2,0,1,1,0,0,0,0,Pankow,Accident with minor injuries,Collision between vehicle and pedestrian,Turning accident,Dark,Dry
148,49671,1,Nördlicher Landwehrkanal,2019,3,22,7,3,2,2,2,0,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Turning accident,Dark,Dry
149,49675,1,Schillerpark,2019,2,6,4,2,5,3,1,0,1,0,0,0,1,0,Mitte,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Twilight,Dry
150,49679,1,Alexanderplatzviertel,2019,1,2,1,2,6,4,2,0,1,1,0,0,0,1,Mitte,Accident with serious injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Dark,Wet/moist/slippery
151,49685,1,Wilhelmstraße,2019,2,11,2,3,3,6,0,1,0,0,0,1,0,0,Mitte,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry
152,49694,4,Brabanter Platz,2019,2,23,2,3,3,6,2,0,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Dark,Dry
153,49697,10,Mahlsdorf Süd,2019,3,11,6,3,5,3,0,1,1,0,0,0,0,1,Marzahn-Hellersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Wet/moist/slippery
154,49704,1,Nördlicher Landwehrkanal,2019,1,14,4,3,2,6,0,0,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
155,49707,7,Manteuffelstraße,2019,2,18,4,3,6,7,1,1,0,1,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision between vehicle and pedestrian,Others,Twilight,Dry
156,49710,4,Bismarckallee,2019,3,10,7,3,2,6,0,0,1,0,0,0,0,1,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
157,49718,2,Samariterviertel,2019,1,7,5,3,1,5,0,0,1,1,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
158,49720,6,Schloßstraße,2019,2,14,5,3,2,6,0,0,1,0,0,0,0,0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
159,49724,4,Kranzallee,2019,2,14,3,3,5,3,0,0,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
160,49728,4,Jungfernheide,2019,1,13,3,3,2,6,0,0,1,0,0,1,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
161,49733,7,Kaiser-Wilhelm-Platz,2019,2,18,1,3,2,6,2,0,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Dry
162,49742,12,Hermsdorf,2019,2,11,5,3,2,2,0,0,1,0,0,0,0,0,Reinickendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Turning accident,Daylight,Dry
163,49744,9,Johannisthal West,2019,3,6,5,3,2,6,0,0,0,0,0,1,0,1,Treptow-Köpenick,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
164,49751,7,Marienfelder Allee Nordwest,2019,1,13,4,3,2,6,0,0,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
165,49758,7,Grazer Platz,2019,2,14,7,3,0,1,0,0,0,0,1,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Others,Driving accident,Daylight,Dry
166,49762,1,Humboldthain Nordwest,2019,1,16,1,3,2,6,2,0,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Dry
167,49767,2,Samariterviertel,2019,2,15,6,2,0,1,0,1,0,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with serious injuries,Others,Driving accident,Daylight,Dry
168,49772,3,Anton-Saefkow-Park,2019,2,8,1,3,0,7,0,0,1,0,0,0,0,0,Pankow,Accident with minor injuries,Others,Others,Daylight,Dry
169,49776,10,Mahlsdorf Süd,2019,1,14,2,3,2,6,0,0,1,0,0,0,0,1,Marzahn-Hellersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
170,49782,3,Arnimplatz,2019,2,10,7,2,9,1,0,0,1,0,0,0,0,0,Pankow,Accident with serious injuries,Departure from the roadway to the left,Driving accident,Daylight,Dry
171,49792,6,Zehlendorf Mitte,2019,2,8,4,3,2,6,0,0,1,0,0,1,0,0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
172,49794,2,Samariterviertel,2019,3,13,4,3,5,2,0,1,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
173,49801,7,Rathaus Tempelhof,2019,1,16,4,3,2,6,1,0,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Twilight,Dry
174,49807,1,Großer Tiergarten,2019,2,16,6,3,3,6,0,0,1,0,1,0,0,0,Mitte,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry
175,49811,10,Springpfuhl,2019,1,10,7,1,6,4,0,0,1,1,0,0,0,1,Marzahn-Hellersdorf,Accident with fatalities,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Wet/moist/slippery
176,49814,4,Bismarckallee,2019,1,22,5,3,9,1,2,0,1,0,0,0,0,1,Charlottenburg - Wilmersdorf,Accident with minor injuries,Departure from the roadway to the left,Driving accident,Dark,Wet/moist/slippery
177,49817,12,Wittenau Süd,2019,2,14,6,3,5,3,0,1,1,0,0,0,0,0,Reinickendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
178,49826,2,Samariterviertel,2019,2,19,6,3,5,7,2,0,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Others,Dark,Dry
179,49828,1,Alexanderplatzviertel,2019,3,12,7,3,0,6,0,0,1,0,0,0,1,0,Mitte,Accident with minor injuries,Others,Collision involving vehicles going in the same way,Daylight,Dry
180,49840,7,Fritz-Werner-Straße,2019,2,13,2,3,5,7,0,0,0,0,0,0,1,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Others,Daylight,Dry
181,49842,1,Reinickendorfer Straße,2019,3,13,2,3,2,6,0,0,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
182,49849,7,Fritz-Werner-Straße,2019,1,11,3,3,5,3,0,0,0,0,1,0,1,1,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Wet/moist/slippery
183,49855,12,Teichstraße,2019,2,8,4,3,5,2,0,1,0,0,0,0,1,0,Reinickendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
184,49859,4,Reichsstraße,2019,1,21,7,3,3,6,2,0,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Dark,Dry
185,49862,1,Nördlicher Landwehrkanal,2019,1,15,5,3,3,6,0,0,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry
186,49865,3,Falkplatz,2019,2,17,5,3,2,2,1,1,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Turning accident,Twilight,Dry
187,49874,2,Samariterviertel,2019,2,14,6,3,5,3,0,1,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
188,49876,1,Leopoldplatz,2019,3,13,6,3,1,5,0,1,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
189,49880,1,Leipziger Straße,2019,2,19,4,2,6,4,2,0,1,1,0,0,0,0,Mitte,Accident with serious injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Dark,Dry
190,49884,4,Messegelände,2019,1,13,5,3,3,6,0,0,1,0,0,1,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry
191,49890,4,Park Ruhwald,2019,2,6,2,3,2,6,1,0,1,0,0,0,0,1,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Twilight,Wet/moist/slippery
192,49894,4,Bismarckallee,2019,2,6,5,3,3,6,1,0,1,0,0,1,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Twilight,Dry
193,49898,7,Rathausstraße,2019,1,20,2,3,6,2,2,0,1,1,0,0,0,1,Tempelhof-Schöneberg,Accident with minor injuries,Collision between vehicle and pedestrian,Turning accident,Dark,Wet/moist/slippery
194,49904,2,Wriezener Bahnhof/Entwicklungsgebiet,2019,2,23,4,3,6,4,2,0,0,1,0,0,1,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Dark,Dry
195,49909,4,Plötzensee,2019,1,15,4,3,2,6,0,0,1,0,0,0,0,1,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
196,49912,9,Köpenicker Landstraße,2019,1,15,5,3,5,3,0,1,1,0,0,0,0,0,Treptow-Köpenick,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
197,49915,2,Askanischer Platz,2019,2,15,3,3,3,6,0,1,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry
198,49918,12,Waldidyll/Flughafensee,2019,3,20,7,2,8,1,2,0,1,0,0,0,0,1,Reinickendorf,Accident with serious injuries,Departure from the roadway to the right,Driving accident,Dark,Wet/moist/slippery
199,49926,2,Samariterviertel,2019,1,16,5,2,6,4,1,0,1,1,0,0,0,0,Friedrichshain - Kreuzberg,Accident with serious injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Twilight,Dry
200,49928,3,Schönholz,2019,2,14,5,3,2,2,0,1,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Turning accident,Daylight,Dry
201,49932,9,Köpenicker Landstraße,2019,2,16,3,3,6,4,0,0,1,1,0,0,0,0,Treptow-Köpenick,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
202,49933,2,Samariterviertel,2019,1,11,3,2,5,3,0,1,1,0,0,0,0,1,Friedrichshain - Kreuzberg,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Wet/moist/slippery
203,49937,7,Fritz-Werner-Straße,2019,1,11,3,2,6,4,0,0,1,1,0,0,0,0,Tempelhof-Schöneberg,Accident with serious injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
204,49942,6,Wannsee,2019,2,23,7,2,5,2,2,1,1,0,0,0,0,0,Steglitz-Zehlendorf,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Dark,Dry
205,49951,10,Marzahner Chaussee,2019,2,8,5,3,2,6,0,0,1,0,0,0,0,0,Marzahn-Hellersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
206,49953,10,Mahlsdorf Süd,2019,3,7,4,3,0,2,0,1,0,0,0,0,1,0,Marzahn-Hellersdorf,Accident with minor injuries,Others,Turning accident,Daylight,Dry
207,49959,2,Rathaus Yorckstraße,2019,1,17,3,3,6,4,1,1,0,1,0,0,0,1,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Twilight,Wet/moist/slippery
208,49964,9,Am Treptower Park Süd,2019,2,11,2,3,6,4,0,0,1,1,0,0,0,1,Treptow-Köpenick,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Wet/moist/slippery
209,49967,7,Rathaus Tempelhof,2019,3,20,5,2,3,6,2,0,1,0,0,0,1,0,Tempelhof-Schöneberg,Accident with serious injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Dark,Dry
210,49974,4,Babelsberger Straße,2019,1,15,4,3,2,6,0,0,1,0,0,1,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
211,49980,7,Volkspark (Rudolf-Wilde-Park),2019,2,14,1,3,5,2,0,1,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
212,49981,1,Nördlicher Landwehrkanal,2019,1,17,2,3,2,6,2,0,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Dry
213,49985,7,Kettinger Straße/Schillerstraße,2019,1,17,2,3,2,6,1,0,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Twilight,Dry
214,49991,3,Bötzowstraße,2019,2,8,6,2,5,2,0,1,0,0,0,0,0,0,Pankow,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
215,49996,1,Alexanderplatzviertel,2019,1,17,2,3,2,7,2,1,1,0,0,0,1,1,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Others,Dark,Wet/moist/slippery
216,50002,4,Richard-Wagner-Straße,2019,2,18,4,3,5,2,2,1,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Dark,Dry
217,50004,5,Weinmeisterhornweg,2019,3,12,4,2,2,6,0,0,1,0,0,1,0,0,Spandau,Accident with serious injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
